name,cum_prop100k
Rinnert,86855.75
Rochlitz,86855.95
Rodoni,86856.22
Romagna,86856.36
Roshong,86856.5
Roskoski,86856.56
Roubik,86856.63
Saffert,86856.77
Sandhoff,86856.84
Sanguedolce,86856.9
Sansevero,86856.97
Scheevel,86857.04
Schindeldecker,86857.24
Schold,86857.45
Schroers,86857.51
Schwarzrock,86857.65
Selken,86857.78
Selznick,86857.85
Shiozaki,86858.12
Sikand,86858.4
Skoug,86858.67
Smedstad,86858.73
Spoolstra,86858.94
Stanchak,86859.07
Stoltze,86859.28
Tatko,86859.55
Thurau,86859.82
Truelsen,86860.29
Turba,86860.5
Tuzzo,86860.57
Vaubel,86860.97
Vergeldedios,86861.11
Villota,86861.18
Wankowski,86861.38
Wanstreet,86861.45
Wassam,86861.52
Weerasinghe,86861.58
Willbur,86861.65
Woelkers,86861.79
Wohlfahrt,86861.86
Wohlgamuth,86861.92
Worek,86861.99
Wucher,86862.06
Yeutter,86862.19
Yih,86862.26
Ylvisaker,86862.33
Yocca,86862.4
Zeitner,86862.6
Zolfaghari,86862.67
Berga,86836.48
Egel,86841.78
Francour,86842.72
Frederich,86842.93
Kaar,86847.2
Ricafort,86855.61
Boog,86837.23
Harrick,86844.62
Tolani,86859.96
Bonell,86837.16
Diprospero,86840.96
Hylan,86846.18
Monismith,86851.61
Odin,86852.9
Robberts,86855.89
Melen,86851.2
Periera,86853.65
Rodey,86856.09
Pettas,86854.05
Goland,86843.95
Ladha,86848.9
Schields,86857.11
Schumack,86857.58
Calcedo,86838.32
Dumelle,86841.5
Jule,86847.07
Cristal,86839.88
Dunville,86841.64
Letham,86849.37
Shakeel,86857.92
Barbor,86835.74
Ari,86834.99
Castan,86838.65
Tucher,86860.43
Bricks,86837.64
Mattair,86850.8
Ackiss,86834.25
Mabel,86849.98
Tollar,86860.02
Ellam,86841.91
Cattron,86838.86
Newett,86852.49
Grenn,86844.08
McKellop,86851
McCullouch,86850.93
Georgie,86843.54
Caprice,86838.52
Beardon,86836.14
Staes,86859.01
Sonny,86858.8
Bazille,86836.08
Curnell,86840.01
Debbs,86840.28
Deggs,86840.55
Neckles,86852.43
Keeve,86847.68
Manneh,86850.32
McClerkin,86850.87
Hurndon,86846.05
Lofties,86849.78
Johnikin,86846.93
Grayton,86844.01
Mansion,86850.39
Mohamoud,86851.54
Forts,86842.66
Romelus,86856.43
Dumornay,86841.57
Kabia,86847.27
Siverand,86858.6
Rolack,86856.29
Adesanya,86834.38
Acquard,86834.31
Algren,86834.58
Antel,86834.72
Arosemena,86835.06
Arthaud,86835.13
Arumugam,86835.19
Asakura,86835.26
Ath,86835.33
Bandfield,86835.6
Banich,86835.67
Bauerly,86836.01
Bellott,86836.35
Benka,86836.42
Blickle,86836.96
Bodan,86837.03
Boggia,86837.09
Bucur,86837.84
Bumm,86837.98
Burlett,86838.04
Buschbacher,86838.11
Cabezuela,86838.25
Cancela,86838.38
Capezza,86838.45
Castanza,86838.72
Cataudella,86838.79
Chudej,86839.13
Codey,86839.4
Colado,86839.54
Colis,86839.6
Cotti,86839.74
Cottini,86839.81
Cullman,86839.94
Decamillo,86840.35
Deredita,86840.62
Diegelman,86840.83
Dopps,86841.1
Dreiman,86841.23
Dubea,86841.37
Eddingfield,86841.71
Emeott,86841.98
Ferney,86842.32
Fiasconaro,86842.45
Franzo,86842.79
Gardenier,86843.2
Gaynier,86843.4
Geffers,86843.47
Gigandet,86843.67
Gingo,86843.74
Girardo,86843.81
Glossop,86843.88
Gudmundsson,86844.15
Guggenbiller,86844.29
Haaker,86844.35
Hamic,86844.42
Hammerton,86844.49
Haneman,86844.56
Hartenberger,86844.69
Hawkinberry,86844.76
Heiber,86844.96
Hieatt,86845.3
Hinthorne,86845.37
Hipol,86845.44
Holdgrafer,86845.78
Ikuta,86846.25
Ivaska,86846.52
Jackowitz,86846.59
Jagannathan,86846.66
Jandron,86846.73
Janni,86846.8
Jiran,86846.86
Kalantari,86847.34
Kambeitz,86847.47
Keihn,86847.74
Kliman,86848.08
Klum,86848.22
Kolski,86848.29
Konrardy,86848.36
Kosharek,86848.42
Kunstmann,86848.69
Lauda,86849.1
Lazelle,86849.17
Lenich,86849.31
Lewczyk,86849.44
Lingeman,86849.58
Lochman,86849.64
Lowmiller,86849.85
Lukert,86849.92
Maderos,86850.12
Madlem,86850.19
Masaniai,86850.66
Megale,86851.07
Melani,86851.14
Merget,86851.27
Miks,86851.34
Moellman,86851.48
Monteer,86851.68
Moquino,86851.75
Moramarco,86851.82
Morinaga,86851.88
Murschel,86852.22
Nawn,86852.29
Nicolino,86852.63
Nider,86852.7
Nyhart,86852.83
Opferman,86852.97
Pallardy,86853.17
Pappe,86853.31
Parisher,86853.44
Passig,86853.51
Peta,86853.78
Petridis,86853.92
Petzinger,86854.12
Pisaneschi,86854.33
Pittam,86854.46
Plews,86854.6
Poolman,86854.8
Poynton,86854.87
Preisser,86855
Rapisura,86855.27
Risius,86855.82
Rodems,86856.02
Rodolfo,86856.16
Rubia,86856.7
Schildkraut,86857.17
Schmersal,86857.31
Schneidt,86857.38
Sederholm,86857.72
Sherrets,86857.99
Shervey,86858.06
Shortreed,86858.19
Shrope,86858.26
Shugert,86858.33
Sinder,86858.46
Sions,86858.53
Sorino,86858.87
Staruch,86859.14
Stepniak,86859.21
Sutkus,86859.35
Szafraniec,86859.41
Tabat,86859.48
Tayeh,86859.62
Teano,86859.68
Tellor,86859.75
Tieng,86859.89
Tomsick,86860.09
Tralongo,86860.16
Triller,86860.23
Tsuruda,86860.36
Twellman,86860.63
Tyack,86860.7
Tyszkiewicz,86860.77
Vanbeber,86860.84
Vanderwiele,86860.91
Veneracion,86861.04
Vucic,86861.24
Wachendorf,86861.31
Winright,86861.72
Yarnes,86862.13
Yurt,86862.47
Zanolini,86862.53
Acquafredda,86862.74
Agoston,86862.87
Attisha,86863.21
Avedian,86863.28
Baillio,86863.34
Ballone,86863.48
Barbish,86863.61
Barchi,86863.82
Barribeau,86863.95
Bayram,86864.09
Bergwall,86864.49
Bertoglio,86864.63
Boliek,86865.23
Boosinger,86865.3
Botteron,86865.44
Branscombe,86865.57
Bujnoch,86865.84
Carrizo,86866.31
Caselman,86866.38
Centa,86866.51
Chaltry,86866.65
Charneco,86866.72
Crimaldi,86867.05
Defreest,86867.32
Degoey,86867.46
Demro,86867.8
Denoncour,86867.86
Depoyster,86867.93
Dibiaso,86868.2
Difusco,86868.27
Dobes,86868.4
Doelle,86868.47
Dragna,86868.61
Dwinnell,86868.94
Elmhorst,86869.01
Endean,86869.08
Enna,86869.15
Fabiszewski,86869.28
Fallwell,86869.35
Fearer,86869.42
Ferrazzano,86869.55
Firme,86869.62
Fischette,86869.69
Fleischacker,86869.82
Foltin,86869.89
Freebern,86870.16
Fritchen,86870.23
Fryou,86870.29
Gadwah,86870.5
Galuski,86870.56
Garbee,86870.7
Garciatorres,86870.77
Geuther,86870.9
Gietl,86871.1
Gollihugh,86871.37
Graninger,86871.71
Grebel,86871.84
Grunau,86871.91
Gulde,86871.98
Gutzmann,86872.18
Hardies,86872.32
Hartleb,86872.45
Hembd,86872.79
Herweyer,86872.99
Hilvers,86873.13
Hladek,86873.26
Holeva,86873.67
Honsa,86873.87
Hormuth,86873.94
Howsden,86874
Iwashita,86874.14
Jockel,86874.27
Kadosh,86874.41
Karbon,86874.61
Karkut,86874.75
Kesterke,86874.95
Kielpinski,86875.02
Kisinger,86875.15
Kleeberg,86875.22
Kosicki,86875.96
Koukol,86876.03
Kryzak,86876.1
Kulyk,86876.23
Kurzynski,86876.3
Labenski,86876.43
Lamee,86876.5
Langeberg,86876.57
Lattarulo,86876.77
Lausen,86876.9
Leafty,86877.11
Leding,86877.24
Lercher,86877.31
Lesemann,86877.44
Liebner,86877.58
Lischer,86877.71
Lucciola,86877.98
Majchrowicz,86878.25
Manucy,86878.59
Masselink,86878.79
Maughon,86878.93
McCagg,86879
McGavran,86879.2
Megel,86879.4
Melilli,86879.47
Menosky,86879.54
Meshew,86879.67
Mesiti,86879.74
Moorthy,86880.14
Muhich,86880.48
Nachtrab,86880.82
Pafundi,86881.29
Parets,86881.49
Pazera,86881.56
Persick,86881.83
Petitpas,86881.96
Pichel,86882.1
Pietig,86882.17
Pozega,86882.57
Puffinburger,86882.64
Radulovic,86882.71
Reini,86883.31
Rekart,86883.45
Reyling,86883.65
Rognstad,86883.85
Rosenfelt,86883.99
Samarco,86884.46
Scheick,86884.8
Schmauder,86884.87
Schmedding,86884.93
Schmitmeyer,86885
Schneeweis,86885.07
Schneible,86885.14
Schoebel,86885.27
Schoeneberger,86885.34
Schuemann,86885.47
Schwanger,86885.54
Sensibaugh,86885.74
Shoykhet,86885.81
Shutty,86885.88
Simonoff,86886.01
Skrzynski,86886.08
Skwira,86886.15
Socher,86886.28
Srnka,86886.62
Stenroos,86886.75
Storniolo,86886.82
Stussy,86886.89
Sweetnam,86887.16
Tekavec,86887.36
Thibadeau,86887.43
Thudium,86887.56
Thurk,86887.63
Turnbeaugh,86887.97
Valento,86888.24
Vallimont,86888.31
Vanbemmel,86888.37
Vanhaaften,86888.44
Vanik,86888.51
Vannarath,86888.58
Vansteenburgh,86888.64
Vejvoda,86888.71
Vidaure,86888.85
Wartick,86888.98
Weibert,86889.12
Weierbach,86889.18
Wennersten,86889.25
Willmert,86889.52
Wolfersberger,86889.59
Woster,86889.66
Yacks,86889.86
Yerkovich,86890.06
Zadorozny,86890.2
Zahringer,86890.26
Zarkowski,86890.33
Zitzelberger,86890.53
Demoraes,86867.73
Herger,86872.86
Jackola,86874.21
Lario,86876.63
Lingl,86877.65
Merel,86879.6
Reissman,86883.38
Solle,86886.42
Gante,86870.63
Gondola,86871.44
Leca,86877.17
Manik,86878.46
Canine,86866.18
McCans,86879.06
Waughtel,86889.05
Baranauskas,86863.55
Bix,86864.96
Siau,86885.95
Gorg,86871.57
Turn,86887.9
Guller,86872.05
Calbreath,86865.97
Bisnauth,86864.9
Hardan,86872.25
Santano,86884.66
Rafford,86882.77
Beeston,86864.22
Botter,86865.37
Breazeal,86865.64
Dunican,86868.88
Raid,86882.84
Devenish,86868.13
Sadruddin,86884.33
Saillant,86884.39
Sprawls,86886.55
Sugrim,86887.02
Perrington,86881.69
McGreer,86879.27
Laronde,86876.7
Renyolds,86883.58
Cashier,86866.45
Vessells,86888.78
Hoist,86873.6
Amith,86863.01
Randaii,86883.04
Bakr,86863.41
Dubar,86868.67
Northover,86881.09
Sebastien,86885.61
Gortman,86871.64
Deterville,86868.07
Holliway,86873.73
Furcron,86870.43
Curney,86867.12
Rockette,86883.79
Glaster,86871.24
Mushatt,86880.68
Rowry,86884.12
Blanson,86865.03
McCladdie,86879.13
Hargro,86872.38
Pharms,86882.03
Agnelli,86862.8
Alcamo,86862.94
Anastasopoulos,86863.07
Aspegren,86863.14
Barboa,86863.68
Barcalow,86863.75
Baric,86863.88
Battreall,86864.02
Beckhorn,86864.15
Benkovic,86864.29
Berdon,86864.36
Bere,86864.42
Berryann,86864.56
Bild,86864.69
Bilkey,86864.76
Biskupski,86864.83
Boatfield,86865.1
Bochnak,86865.17
Braceros,86865.5
Bruchey,86865.71
Buhagiar,86865.77
Cabanban,86865.91
Callea,86866.04
Calub,86866.11
Capizzo,86866.24
Cerdas,86866.58
Chetta,86866.78
Chetwood,86866.85
Chiero,86866.92
Cradit,86866.99
Daas,86867.19
Dand,86867.26
Degges,86867.39
Delacerna,86867.53
Delbusto,86867.59
Dellano,86867.66
Deprince,86868
Dircio,86868.34
Doore,86868.54
Dubry,86868.74
Dufficy,86868.81
Fabelo,86869.21
Fedel,86869.48
Fitzell,86869.75
Foong,86869.96
Forteza,86870.02
Frazin,86870.09
Frys,86870.36
Gaupp,86870.83
Giachino,86870.97
Gianola,86871.03
Glassmire,86871.17
Glezen,86871.3
Goodney,86871.51
Grantier,86871.78
Gutierre,86872.11
Haselwood,86872.52
Heckethorn,86872.59
Heilner,86872.65
Helsinger,86872.72
Herig,86872.92
Hilfiger,86873.06
Histand,86873.19
Hocke,86873.33
Hodorowski,86873.4
Hodskins,86873.46
Hoeffer,86873.53
Holzbach,86873.8
Ingebrigtsen,86874.07
Justino,86874.34
Kalaf,86874.48
Kapila,86874.54
Karimian,86874.68
Kashem,86874.81
Kearin,86874.88
Kinzle,86875.08
Klewin,86875.29
Kliegl,86875.35
Klohn,86875.42
Kocevar,86875.49
Koenke,86875.56
Kohlenberger,86875.62
Kontur,86875.69
Kopfer,86875.76
Koppinger,86875.83
Korpics,86875.89
Kubichek,86876.16
Kusunoki,86876.36
Laumeyer,86876.84
Lavella,86876.97
Laverick,86877.04
Lervold,86877.38
Lesikar,86877.51
Lohmar,86877.78
Loitz,86877.85
Lopezortiz,86877.92
Lucyk,86878.05
Lulla,86878.12
Maclure,86878.19
Manchanda,86878.32
Manickam,86878.39
Manila,86878.52
Marteny,86878.66
Masingill,86878.73
Massimini,86878.86
Mecom,86879.33
Michitsch,86879.81
Mijango,86879.87
Mindell,86879.94
Mobus,86880.01
Moehlmann,86880.08
Morlino,86880.21
Motis,86880.28
Movsesian,86880.35
Muellenbach,86880.41
Munyer,86880.55
Murua,86880.62
Muzzin,86880.75
Nikel,86880.89
Nodes,86880.95
Noesen,86881.02
Oguendo,86881.16
Olrich,86881.22
Palazola,86881.36
Palino,86881.42
Pellegrine,86881.63
Perroni,86881.76
Perullo,86881.9
Pilipovic,86882.23
Plehn,86882.3
Ponath,86882.37
Pontello,86882.44
Pourchot,86882.5
Rait,86882.91
Ramia,86882.98
Rauk,86883.11
Redl,86883.18
Rehe,86883.25
Rendino,86883.52
Riddleberger,86883.72
Rondinone,86883.92
Rowney,86884.06
Rutta,86884.19
Ryzner,86884.26
Sanita,86884.53
Sanok,86884.6
Scarnati,86884.73
Schnoll,86885.2
Schotanus,86885.41
Sekora,86885.68
Smithline,86886.22
Solimando,86886.35
Spenst,86886.48
Steder,86886.69
Succi,86886.96
Sulin,86887.09
Swengel,86887.23
Tavener,86887.29
Thow,86887.5
Toale,86887.7
Toloza,86887.77
Trenter,86887.83
Uhm,86888.04
Ulanday,86888.1
Valach,86888.17
Violanti,86888.91
Whiteway,86889.32
Wickam,86889.39
Wig,86889.45
Wydner,86889.72
Wyngaard,86889.79
Yankie,86889.93
Yentzer,86889.99
Yerrick,86890.13
Zilinskas,86890.4
Zimberg,86890.47
Zussman,86890.6
Alirez,86890.67
Ameel,86890.73
Amorese,86890.8
Austreng,86890.94
Baluja,86891.2
Benelli,86891.47
Bialke,86891.74
Blattman,86892.08
Blumhorst,86892.14
Bolish,86892.21
Bonck,86892.34
Bongolan,86892.41
Brang,86892.55
Braquet,86892.61
Brucher,86892.75
Bundt,86892.95
Carestia,86893.42
Cisne,86893.96
Contardi,86894.09
Cookus,86894.22
Courie,86894.36
Dechambeau,86894.89
Delonge,86895.1
Diangelis,86895.5
Drabkin,86895.97
Drelich,86896.04
Druyor,86896.1
Elmlinger,86896.57
Fahrion,86896.71
Faraldo,86896.91
Fasolo,86896.97
Felsinger,86897.04
Flaitz,86897.24
Forgas,86897.51
Fredeen,86897.58
Freedline,86897.65
Genton,86898.18
Gheorghe,86898.25
Girlinghouse,86898.45
Girona,86898.52
Goeppinger,86898.65
Goettle,86898.72
Gorneault,86898.79
Greive,86898.99
Gunckel,86899.32
Halaska,86899.46
Heltz,86899.79
Herbstman,86899.86
Heroy,86899.93
Hindin,86900.2
Hinish,86900.26
Hustedde,86900.46
Inamdar,86900.66
Jaffray,86900.8
Jakaitis,86900.87
Jollay,86901
Kamminga,86901.07
Kaschalk,86901.2
Kastanek,86901.27
Kehne,86901.54
Keiderling,86901.6
Kitzler,86902.01
Kocina,86902.28
Kokenge,86902.34
Kraske,86902.41
Krassner,86902.48
Kroyer,86902.61
Lanzarone,86903.28
Larisey,86903.35
Lauters,86903.48
Ledbury,86903.55
Lesnak,86903.75
Liebhaber,86903.82
Liegey,86903.89
Linback,86904.02
Lorion,86904.29
Marcinak,86904.96
Melchione,86905.36
Michot,86905.7
Mizushima,86905.9
Morseman,86906.1
Muehlenkamp,86906.17
Murlin,86906.37
Naig,86906.44
Napierski,86906.5
Neft,86906.57
Nellans,86906.64
Nemati,86906.7
Niglio,86906.9
Nikaido,86906.97
Nyhoff,86907.37
Oberstein,86907.58
Ortizgarcia,86907.71
Parisella,86907.98
Parlante,86908.05
Peneda,86908.18
Peternell,86908.31
Petke,86908.38
Phok,86908.52
Pilone,86908.65
Pisaturo,86908.72
Poppino,86908.92
Prachyl,86908.98
Quass,86909.12
Rarig,86909.32
Rehse,86909.45
Rentrop,86909.59
Richtsmeier,86909.66
Rossomando,86909.86
Rovang,86909.92
Rozewicz,86910.06
Rueber,86910.13
Sagadraca,86910.39
Salaverria,86910.46
Schlamp,86910.86
Schomisch,86911
Schrepel,86911.06
Seberger,86911.2
Selm,86911.33
Senst,86911.47
Settanni,86911.53
Shelkey,86911.67
Shuffett,86911.94
Siepert,86912
Siferd,86912.14
Sisombath,86912.21
Sixberry,86912.34
Skornia,86912.41
Smutek,86912.47
Sniderman,86912.54
Snoozy,86912.61
Spadafino,86912.88
Spraul,86912.94
Stanik,86913.01
Szyperski,86913.55
Taubenheim,86913.68
Titchenal,86913.82
Tromblee,86914.08
Tyszko,86914.22
Urcino,86914.29
Vaka,86914.35
Vansloten,86914.62
Vanwyngarden,86914.69
Voegtlin,86914.82
Volinsky,86914.89
Wagganer,86915.02
Walseth,86915.16
Wendeln,86915.36
Wenta,86915.43
Weslow,86915.49
Whitish,86915.63
Wichrowski,86915.69
Willyerd,86915.76
Wormell,86915.96
Youngpeter,86916.23
Caillouette,86893.22
Cough,86894.29
Lanore,86903.21
Nickoson,86906.84
Brunes,86892.88
Chumpitaz,86893.82
Delannoy,86895.03
Dinner,86895.57
Dumey,86896.17
Gispert,86898.58
Hillburn,86900.06
Wayte,86915.29
Burma,86893.02
Mendo,86905.5
Moni,86905.97
Bickman,86891.81
Elizabetha,86896.5
McGirk,86905.23
Sabah,86910.33
Baddley,86891
Fonzo,86897.44
Dantzer,86894.76
Domon,86895.77
Nines,86907.17
Rasdall,86909.39
Matan,86905.09
Dobney,86895.7
Gables,86897.85
Mundon,86906.23
Soyer,86912.81
Dakes,86894.69
Gilbeau,86898.32
Pencil,86908.11
Lunda,86904.42
Kennady,86901.74
Birkley,86891.94
Sookhoo,86912.74
Chetram,86893.69
Sulieman,86913.48
Seburn,86911.27
Ramond,86909.19
Oben,86907.51
Outar,86907.84
Clarck,86894.02
Zackary,86916.3
Lunnon,86904.49
Lilavois,86903.95
Bevelle,86891.67
Herrion,86899.99
Grigley,86899.05
Tazewell,86913.75
Rosebud,86909.79
Samedy,86910.6
Sturghill,86913.35
Carthens,86893.49
Kingwood,86901.87
Wrighten,86916.03
Hartage,86899.66
Darthard,86894.83
Laryea,86903.42
Asadoorian,86890.87
Badovinac,86891.07
Balmforth,86891.14
Bamforth,86891.27
Barrena,86891.34
Beckelhimer,86891.41
Berghammer,86891.54
Bernbaum,86891.61
Bimonte,86891.88
Bitsko,86892.01
Bonaduce,86892.28
Brambilla,86892.48
Brings,86892.68
Brudzinski,86892.81
Burtle,86893.08
Butterbrodt,86893.15
Caminos,86893.28
Campozano,86893.35
Cerreto,86893.55
Chapoton,86893.62
Chicola,86893.75
Cigna,86893.89
Contrades,86894.16
Coyazo,86894.42
Curliss,86894.49
Czekanski,86894.56
Czirr,86894.63
Dehass,86894.96
Derobles,86895.16
Detoma,86895.23
Detrinidad,86895.3
Deuber,86895.36
Diament,86895.43
Disipio,86895.63
Donatucci,86895.83
Dousay,86895.9
Durlin,86896.24
Dusang,86896.3
Dylan,86896.37
Ejaz,86896.44
Escolero,86896.64
Falstad,86896.77
Fanelle,86896.84
Feringa,86897.11
Fery,86897.18
Flege,86897.31
Foll,86897.38
Frentress,86897.71
Funmaker,86897.78
Garbis,86897.91
Gawley,86897.98
Gaworski,86898.05
Gdovin,86898.12
Girdwood,86898.38
Gothier,86898.85
Greising,86898.92
Grinager,86899.12
Grueber,86899.19
Grunkemeyer,86899.26
Gurewitz,86899.39
Hallmann,86899.52
Harcharik,86899.59
Heinzeroth,86899.73
Hilpipre,86900.13
Hoffbeck,86900.33
Holibaugh,86900.4
Iantorno,86900.53
Iberg,86900.6
Inestroza,86900.73
Janelli,86900.93
Kap,86901.13
Katherman,86901.34
Kaysen,86901.4
Kazakov,86901.47
Kemm,86901.67
Kimerer,86901.81
Kinninger,86901.94
Klade,86902.07
Kloha,86902.14
Knezek,86902.21
Krenning,86902.54
Kuwik,86902.68
Labin,86902.74
Labuff,86902.81
Lacognata,86902.88
Lafaye,86902.95
Lafevre,86903.01
Laite,86903.08
Lamfers,86903.15
Leifeld,86903.62
Lemek,86903.68
Linfoot,86904.09
Lomelin,86904.15
Loraine,86904.22
Luiten,86904.36
Magpayo,86904.56
Mahelona,86904.62
Mahlen,86904.69
Malham,86904.76
Mangia,86904.82
Mansheim,86904.89
Marozzi,86905.03
McCuddy,86905.16
McLimans,86905.29
Melotte,86905.43
Menker,86905.56
Mennes,86905.63
Minato,86905.76
Mitas,86905.83
Monke,86906.03
Murgas,86906.3
Nicdao,86906.77
Nikolaidis,86907.04
Nikolovski,86907.11
Niski,86907.24
Nohara,86907.31
Nyiri,86907.44
Ortic,86907.64
Ottenberg,86907.78
Oyarzabal,86907.91
Perveen,86908.25
Petley,86908.45
Pieczonka,86908.58
Pollington,86908.78
Poortinga,86908.85
Preator,86909.05
Rapps,86909.25
Reidling,86909.52
Risman,86909.72
Rowedder,86909.99
Ruzycki,86910.19
Rymers,86910.26
Salta,86910.53
Sanburg,86910.66
Scharn,86910.73
Schkade,86910.8
Schmich,86910.93
Schulberg,86911.13
Semas,86911.4
Shaibi,86911.6
Shene,86911.74
Sherck,86911.8
Shirek,86911.87
Siepker,86912.07
Sitt,86912.27
Sonka,86912.68
Staufer,86913.08
Steffke,86913.14
Stinemetz,86913.21
Stopera,86913.28
Sturr,86913.41
Tandberg,86913.61
Togashi,86913.88
Toilolo,86913.95
Triguero,86914.02
Tuntland,86914.15
Valasco,86914.42
Valmonte,86914.49
Vanholland,86914.55
Viss,86914.76
Vollmers,86914.96
Waling,86915.09
Waud,86915.22
Weygant,86915.56
Wiltberger,86915.83
Wingerson,86915.9
Yackle,86916.1
Yeaple,86916.16
Zadow,86916.37
Zarnoch,86916.43
Zorman,86916.5
Alesci,86916.83
Altiere,86916.9
Amshoff,86917.1
Argyropoulos,86917.23
Auty,86917.37
Babij,86917.43
Badame,86917.5
Badessa,86917.57
Baldanza,86917.7
Banting,86917.77
Basney,86917.97
Beethe,86918.03
Begemann,86918.1
Behee,86918.17
Behles,86918.23
Beireis,86918.3
Berkoski,86918.57
Bernardoni,86918.63
Biggert,86918.7
Birrenkott,86918.77
Birtwell,86918.83
Bisquera,86918.9
Bleyl,86918.97
Bliek,86919.04
Boerio,86919.17
Bohacek,86919.24
Bolante,86919.3
Bormet,86919.5
Bornschein,86919.57
Bracale,86919.7
Bressie,86919.77
Brudos,86919.97
Burrup,86920.1
Bushore,86920.17
Cannataro,86920.37
Cantillon,86920.44
Cardaropoli,86920.5
Carrabba,86920.57
Chirhart,86920.9
Chmielinski,86920.97
Churchward,86921.04
Cinquino,86921.1
Couchenour,86921.7
Darmofal,86921.97
Dehetre,86922.3
Delallo,86922.37
Dembroski,86922.44
Depta,86922.64
Detillier,86922.7
Diazlopez,86922.77
Diclementi,86922.84
Donachie,86922.91
Drobish,86923.11
Dubick,86923.17
Duddles,86923.31
Dunderdale,86923.37
Dunseath,86923.44
Dunsing,86923.51
Duplissey,86923.57
Dyott,86923.64
Ebersohl,86923.77
Eichelman,86923.91
Espanola,86924.24
Estilette,86924.37
Faubus,86924.64
Folcik,86925.24
Folken,86925.31
Fritscher,86925.44
Fulcomer,86925.51
Futo,86925.64
Galatioto,86925.71
Gasiorek,86925.97
Gensmer,86926.17
Geouge,86926.24
Giaramita,86926.37
Giberti,86926.44
Gilgallon,86926.51
Gjerstad,86926.58
Gogineni,86926.71
Graveman,86926.91
Graziose,86926.98
Grotewold,86927.11
Gundermann,86927.24
Henderlong,86927.58
Ingerick,86928.31
Jasionowski,86928.38
Jodlowski,86928.58
Kelble,86929.38
Kelvington,86929.44
Khachikian,86929.64
Knichel,86929.78
Knoph,86929.84
Kopeck,86930.11
Kowalchik,86930.24
Kowallis,86930.31
Kriech,86930.38
Kristoffersen,86930.45
Kroetsch,86930.51
Kropiewnicki,86930.65
Krushinski,86930.71
Krzynowek,86930.78
Kuretich,86930.85
Laipple,86930.98
Latkowski,86931.11
Leckband,86931.18
Leichtnam,86931.31
Lemunyon,86931.38
Liau,86931.58
Lofstedt,86931.85
Longabaugh,86931.91
Macgillis,86932.11
Mackereth,86932.18
Madias,86932.31
Mandarano,86932.58
Marran,86932.78
Martinmaas,86932.91
Mazumder,86933.11
McNicholl,86933.25
McNierney,86933.31
Medberry,86933.45
Mengwasser,86933.58
Meringolo,86933.65
Mierow,86933.71
Miscovich,86933.85
Mistele,86933.91
Modaff,86933.98
Mollan,86934.12
Monoz,86934.32
Moshiri,86934.38
Mourino,86934.45
Muncrief,86934.58
Nink,86935.18
Nordlie,86935.38
Nordstrand,86935.45
Nutz,86935.65
Pasquesi,86936.32
Payonk,86936.45
Pisciotti,86936.78
Plecker,86936.85
Polatsek,86936.92
Poppinga,86937.12
Provow,86937.18
Quehl,86937.45
Raaen,86937.58
Rainaldi,86937.65
Ramme,86937.72
Reifenrath,86937.99
Reinberg,86938.05
Requenez,86938.19
Riegger,86938.32
Riesenberger,86938.39
Rieve,86938.45
Rohaley,86938.65
Rubinshteyn,86938.72
Ruhlin,86938.79
Ryznar,86938.99
Sansevere,86939.52
Schilpp,86939.72
Schoelen,86939.79
Schoenhoff,86939.85
Schroedter,86939.92
Siemann,86940.39
Sniadecki,86940.59
Sockey,86940.65
Spiese,86940.85
Srikanth,86940.92
Stabinski,86940.99
Stamberger,86941.05
Stanush,86941.12
Stechman,86941.19
Steiskal,86941.25
Steskal,86941.39
Stroven,86941.72
Suhadolnik,86941.92
Swierc,86942.12
Tarula,86942.26
Tilney,86942.52
Tithof,86942.66
Tomchik,86942.79
Toncray,86942.86
Trocchia,86942.99
Umbro,86943.26
Vandenavond,86943.39
Vandonselaar,86943.52
Vannett,86943.72
Vannorstrand,86943.79
Veader,86943.99
Verbanic,86944.06
Vinokurov,86944.19
Vitalone,86944.26
Volchko,86944.32
Volkenant,86944.39
Voreis,86944.46
Voves,86944.52
Vukelic,86944.66
Wandtke,86944.79
Warmbrodt,86944.92
Wempen,86945.12
Weynand,86945.32
Whelehan,86945.39
Wierzchowski,86945.46
Wingender,86945.53
Wojtasik,86945.66
Wolschleger,86945.73
Woodhurst,86945.79
Yaryan,86945.99
Yerges,86946.06
Zabek,86946.13
Zandarski,86946.19
Zoglio,86946.26
Zoulek,86946.33
Zumsteg,86946.46
Amery,86917.03
Daras,86921.9
Mard,86932.71
Sandu,86939.39
Smook,86940.52
Tigre,86942.46
Weegar,86945.06
Bunday,86920.04
Pattavina,86936.38
Jody,86928.64
Johar,86928.71
Purner,86937.32
Khor,86929.71
Rebo,86937.85
Shemo,86940.32
Broadfield,86919.84
Slatt,86940.45
Comet,86921.44
Joao,86928.51
Manan,86932.51
Monita,86934.25
